epoch,acc,loss,auc,test_acc,test_auc,test_loss
0.0,0.67364453125,0.9531739847604735,0.9396906522179568,,,
0.0,0.6737890625,0.9529978381036904,0.9397075460462472,,,
0.0,0.67384765625,0.9529303608245874,0.9396987020737044,,,
0.0,0.673771484375,0.9529267781631788,0.9397193413821584,,,
1.0,0.724671875,0.8024177149754754,0.9566414023317156,,,
1.0,0.72460546875,0.8024052545348188,0.9565955041498478,,,
1.0,0.7244140625,0.8028142320836978,0.9565739765436928,,,
1.0,0.724810546875,0.8018589328720224,0.9566346619514255,,,
2.0,0.742396484375,0.7470093852979658,0.9623536406116984,,,
2.0,0.74246875,0.7466376240194456,0.9623603916078748,,,
2.0,0.74237109375,0.7471509790681391,0.96229836761498,,,
2.0,0.74251171875,0.747108023578354,0.9623275315363854,,,
3.0,0.751640625,0.7116140694510226,0.9655098377058204,,,
3.0,0.751544921875,0.7117631344929713,0.9655054242788134,,,
3.0,0.751783203125,0.7113612070032433,0.9655245773190144,,,
3.0,0.7516015625,0.7116433525331743,0.9654878828191538,,,
4.0,0.75633984375,0.6958952483084945,0.9674857756033798,,,
4.0,0.75637890625,0.6959493491292816,0.9674826924254554,,,
4.0,0.756533203125,0.6954400534425534,0.967524230766036,,,
4.0,0.756427734375,0.6956269008448622,0.967497120937253,,,
5.0,0.758646484375,0.6914397994327933,0.9679016126206338,,,
5.0,0.758353515625,0.6916904361848729,0.9678908466191378,,,
5.0,0.75833203125,0.6920378912251804,0.9678362649824052,,,
5.0,0.758505859375,0.6912626360300237,0.9679065132589162,,,
6.0,0.768482421875,0.6595211423293146,0.9700142047397612,,,
6.0,0.768474609375,0.6598075760937653,0.9700035429470212,,,
6.0,0.768666015625,0.659143077904181,0.9700591314243407,,,
6.0,0.76867578125,0.6593702191752052,0.9700235067387832,,,
7.0,0.772234375,0.6470397821800844,0.970811885364204,,,
7.0,0.77247265625,0.6464917798406333,0.9708575710780492,,,
7.0,0.772396484375,0.6468883337750487,0.9708214612862462,,,
7.0,0.77237890625,0.6466809510198632,0.9708367254574054,,,
8.0,0.77276953125,0.6461859615552445,0.9708523592339084,,,
8.0,0.772564453125,0.6463937286614441,0.9708482264702696,,,
8.0,0.772677734375,0.6461756817108115,0.9708685697253984,,,
8.0,0.772732421875,0.6461099298432272,0.970859589309189,,,
9.0,0.774630859375,0.642534843122817,0.9711245870215814,,,
9.0,0.774560546875,0.6423700997244286,0.9711591455208894,,,
9.0,0.77450390625,0.6430038425895396,0.9711132035944532,,,
9.0,0.7746875,0.6424433656128156,0.971142152159945,,,
,,,,0.7974555,,0.0
,,,,0.6801015,,0.0
,,,,0.7096025,,0.0
,,,,0.9417565,,0.0
,,,,0.742741,,0.0
,,,,0.907949,,0.0
,,,,0.9505905,,0.0
,,,,0.7107635,,0.0
,,,,0.581575,,0.0
,,,,0.718581,,0.0
