epoch,acc,loss,auc,test_acc,test_auc,test_loss
0.0,0.631703125,1.0650811951776826,0.9275771281642148,,,
0.0,0.631525390625,1.0649808724973144,0.9275959663113366,,,
0.0,0.631697265625,1.0651389114749272,0.9275880392824798,,,
0.0,0.63158203125,1.0648906940558367,0.9275842143018888,,,
1.0,0.717021484375,0.8323353762862101,0.9542941178846652,,,
1.0,0.71719140625,0.8320799413133128,0.9543105937517854,,,
1.0,0.717107421875,0.8324218291978207,0.9542537729536488,,,
1.0,0.717330078125,0.8320098226098107,0.954323228112986,,,
2.0,0.748064453125,0.728891334076618,0.9636715174254686,,,
2.0,0.748115234375,0.7288611117815825,0.9636450453474268,,,
2.0,0.7482734375,0.7287354537312833,0.96365910936454,,,
2.0,0.74823828125,0.7287536058514266,0.9636643781848968,,,
3.0,0.751541015625,0.7142032281445424,0.9660012544813938,,,
3.0,0.751330078125,0.7144576278350114,0.9659915783974082,,,
3.0,0.75123828125,0.7146122745466444,0.965970662705441,,,
3.0,0.751234375,0.7146691615080276,0.965983785677323,,,
4.0,0.76445703125,0.6730731637014439,0.9687235992662356,,,
4.0,0.764580078125,0.6724289052548019,0.9687794936739322,,,
4.0,0.76446484375,0.6731290478541705,0.968703747850216,,,
4.0,0.76446484375,0.6728567670210316,0.9687226290381262,,,
5.0,0.766833984375,0.6593692787457611,0.9699649131825152,,,
5.0,0.766986328125,0.658937886143859,0.9699978386805654,,,
5.0,0.7669765625,0.6587518695360541,0.9700332268531784,,,
5.0,0.766994140625,0.6587704555377825,0.9700302106162304,,,
6.0,0.7708125,0.6480157355158459,0.9708577419910092,,,
6.0,0.770587890625,0.6484674496258845,0.9708272973536352,,,
6.0,0.7704375,0.6485212858658673,0.970840542408404,,,
6.0,0.770431640625,0.6488141444591458,0.9708112721416078,,,
7.0,0.777341796875,0.6334760628395049,0.9720572506875472,,,
7.0,0.777587890625,0.6330610282901339,0.9720812730872612,,,
7.0,0.7774375,0.6333694044397836,0.9720635164982736,,,
7.0,0.77746484375,0.6331746238771382,0.9720643654992532,,,
8.0,0.7790078125,0.6271782734755229,0.9723140871311704,,,
8.0,0.77878125,0.6275027214886169,0.972295814902974,,,
8.0,0.778787109375,0.6274101071099895,0.9723130980468002,,,
8.0,0.7787421875,0.627650606390545,0.9723005991760963,,,
9.0,0.780080078125,0.624049451401737,0.972551035800957,,,
9.0,0.78024609375,0.6238386742767117,0.9725478272970912,,,
9.0,0.7802734375,0.6238414883443058,0.9725608714424056,,,
9.0,0.780333984375,0.623599368166186,0.9725607680242998,,,
,,,,0.8011855,,0.0
,,,,0.677539,,0.0
,,,,0.707836,,0.0
,,,,0.948215,,0.0
,,,,0.7719065,,0.0
,,,,0.908659,,0.0
,,,,0.960164,,0.0
,,,,0.7151345,,0.0
,,,,0.5822965,,0.0
,,,,0.7277585,,0.0
