epoch,acc,loss,auc,test_acc,test_auc,test_loss
0.0,0.351654296875,1.7222605905855222,0.8482076980471719,,,
0.0,0.351728515625,1.7220395063840803,0.8482365874451184,,,
0.0,0.3516015625,1.722233711212971,0.8482437524904809,,,
0.0,0.351724609375,1.7219484175999509,0.8481903184775416,,,
1.0,0.624375,1.2223922832239666,0.915315455437227,,,
1.0,0.624494140625,1.2226526679272651,0.915316517668512,,,
1.0,0.62434375,1.2222307532072605,0.9153324198360516,,,
1.0,0.624435546875,1.222277326394876,0.9153617895215864,,,
2.0,0.693228515625,1.0000123941861794,0.936850713251901,,,
2.0,0.69337109375,0.9996487725712832,0.9369038934313848,,,
2.0,0.693265625,1.000300684364387,0.936827603636119,,,
2.0,0.693388671875,0.9998788793380456,0.9368816427428772,,,
3.0,0.713166015625,0.927213535732412,0.9456209572744432,,,
3.0,0.71337109375,0.926447182255953,0.9457095780137992,,,
3.0,0.713138671875,0.9274069100590984,0.9456225672077068,,,
3.0,0.713275390625,0.9267256915423482,0.9456894248394884,,,
4.0,0.724734375,0.8917747415621884,0.949346478152002,,,
4.0,0.72483203125,0.8919386268413672,0.9493246851072196,,,
4.0,0.72463671875,0.8922744685570746,0.9492961277747076,,,
4.0,0.724796875,0.8917050044333338,0.9493393904018677,,,
5.0,0.734650390625,0.86104193063844,0.9514174378610644,,,
5.0,0.734458984375,0.8606037959828015,0.9514196152695796,,,
5.0,0.734333984375,0.8612065861711382,0.9513936569744864,,,
5.0,0.734423828125,0.8608215393492596,0.9514208840796576,,,
6.0,0.738283203125,0.8326234734493628,0.953578924460836,,,
6.0,0.7384140625,0.8328697627732662,0.9535936353870074,,,
6.0,0.7383359375,0.8327974902810618,0.9535834259075952,,,
6.0,0.738462890625,0.8328082272886995,0.9536035561875223,,,
7.0,0.74582421875,0.8195572780885351,0.9550609663881447,,,
7.0,0.745755859375,0.8198672676714904,0.9550462393205588,,,
7.0,0.74581640625,0.819679861153021,0.9550590772051324,,,
7.0,0.745708984375,0.8198583897309847,0.9550224111042722,,,
8.0,0.74980859375,0.8097013305140144,0.9558993336824154,,,
8.0,0.7499140625,0.8095890693165718,0.9558901857695072,,,
8.0,0.749865234375,0.8093689123515926,0.9559060858587468,,,
8.0,0.74980859375,0.8099235199055449,0.955878632168158,,,
9.0,0.75155859375,0.8079260947863515,0.956030673490119,,,
9.0,0.75148046875,0.8078736648804937,0.9560224631589352,,,
9.0,0.75159765625,0.8070449845271495,0.9560939774840824,,,
9.0,0.75172265625,0.807191737360756,0.9560629606251982,,,
,,,,0.7803785,,0.0
,,,,0.5624705,,0.0
,,,,0.6705045,,0.0
,,,,0.931718,,0.0
,,,,0.7798915,,0.0
,,,,0.901445,,0.0
,,,,0.9504925,,0.0
,,,,0.6696665,,0.0
,,,,0.5718365,,0.0
,,,,0.69621,,0.0
