epoch,acc,loss,auc,test_acc,test_auc,test_loss
0.0,0.41657421875,1.6106749978722312,0.8393865608270263,,,
0.0,0.416431640625,1.6111083535287365,0.839286630893752,,,
0.0,0.4165703125,1.6106929339498175,0.8393683287451482,,,
0.0,0.416576171875,1.6107317924666105,0.8393667724888352,,,
1.0,0.469392578125,1.4477483460136518,0.8728367656439059,,,
1.0,0.468935546875,1.4485202233297454,0.8727432211808648,,,
1.0,0.46904296875,1.4480416036330266,0.8728021811353064,,,
1.0,0.469318359375,1.4475639369965951,0.8728522144363174,,,
2.0,0.49934765625,1.3780894507107242,0.8840944393279456,,,
2.0,0.500005859375,1.3764713828746018,0.884342451881212,,,
2.0,0.4996015625,1.3777628230817272,0.8841488405853286,,,
2.0,0.499685546875,1.3772726421017196,0.8842279204324172,,,
3.0,0.52232421875,1.3166100063112804,0.8943660899837415,,,
3.0,0.5225234375,1.315978420683313,0.8944632074061475,,,
3.0,0.522767578125,1.3155310510468157,0.8945246308151277,,,
3.0,0.52253515625,1.3160934770863704,0.894465118209,,,
4.0,0.5633515625,1.2074253386615543,0.908978787969916,,,
4.0,0.563404296875,1.2070271802683892,0.90902394408991,,,
4.0,0.563318359375,1.20720998945851,0.9089910675332464,,,
4.0,0.5633671875,1.2074704384311858,0.9089614344378676,,,
5.0,0.5798828125,1.1494341337567342,0.9172712136530662,,,
5.0,0.579990234375,1.1492666884670493,0.9172930190771093,,,
5.0,0.579900390625,1.1495992685209673,0.9172414023149716,,,
5.0,0.5797109375,1.1499351180555717,0.9171979661005232,,,
6.0,0.593375,1.117660937299311,0.9211918072771266,,,
6.0,0.593515625,1.1174817276185047,0.9211976407111424,,,
6.0,0.593662109375,1.117404348928252,0.921220539481577,,,
6.0,0.59389453125,1.117043451142497,0.9212644857527847,,,
7.0,0.60503515625,1.0854831132863547,0.9253030930066092,,,
7.0,0.60512890625,1.085464560737593,0.92528498538778,,,
7.0,0.604935546875,1.0856103709969462,0.925277786647666,,,
7.0,0.6048359375,1.0856552744089505,0.9252718728165478,,,
8.0,0.607591796875,1.077309642889285,0.926228790658496,,,
8.0,0.60769921875,1.077075779932778,0.9262192290601928,,,
8.0,0.607595703125,1.0771231880439067,0.9262515097536296,,,
8.0,0.60742578125,1.077421137838936,0.9261956627880672,,,
9.0,0.609080078125,1.0756033312105735,0.92651386459132,,,
9.0,0.6091328125,1.0752290305953556,0.926538933144286,,,
9.0,0.608962890625,1.0757019761192836,0.9264670515741862,,,
9.0,0.60917578125,1.075325600440061,0.926519961170248,,,
,,,,0.625556,,0.0
,,,,0.4050465,,0.0
,,,,0.6594375,,0.0
,,,,0.785733,,0.0
,,,,0.460882,,0.0
,,,,0.8014935,,0.0
,,,,0.8659195,,0.0
,,,,0.610343,,0.0
,,,,0.2641615,,0.0
,,,,0.6068115,,0.0
