epoch,acc,loss,auc,test_acc,test_auc,test_loss
0.0,0.16323828125,2.2560877167856983,0.5200081187108266,,,
0.0,0.163224609375,2.2560827474485503,0.5201580014058452,,,
0.0,0.163263671875,2.2560867437089964,0.5200409736218494,,,
0.0,0.16312109375,2.256114661082407,0.5200562069139645,,,
1.0,0.2173984375,1.9641149605505843,0.7556915594214555,,,
1.0,0.217341796875,1.963963007822968,0.7557956048025094,,,
1.0,0.217224609375,1.9640798307222789,0.7556750193326424,,,
1.0,0.217306640625,1.9641238926005264,0.7557258411363587,,,
2.0,0.2690703125,1.8602381441126297,0.8111137422201584,,,
2.0,0.269361328125,1.8602589305241128,0.8110765633598037,,,
2.0,0.26908203125,1.8602378495023668,0.8110605687899651,,,
2.0,0.2692109375,1.8602467129320244,0.8111091782711946,,,
3.0,0.3441171875,1.701934654017065,0.8504491804023033,,,
3.0,0.344087890625,1.7018452691755426,0.8504749668034629,,,
3.0,0.34416796875,1.7016954816623864,0.850484728466655,,,
3.0,0.344142578125,1.7018291525216327,0.850474792866888,,,
4.0,0.433908203125,1.5918253503095785,0.8662647922578937,,,
4.0,0.433787109375,1.5916572953734558,0.866306176382526,,,
4.0,0.43371875,1.5919926169901193,0.8662600968869488,,,
4.0,0.433712890625,1.5921146310342642,0.8662085620356709,,,
5.0,0.411333984375,1.5537986329624398,0.8629885244790299,,,
5.0,0.4117734375,1.5531068238220371,0.8630807253682561,,,
5.0,0.41171484375,1.5536935001648724,0.8630214868915028,,,
5.0,0.4116953125,1.5532715946788551,0.8630898195812994,,,
6.0,0.4506171875,1.4576352763505145,0.8880928186125364,,,
6.0,0.450333984375,1.457814615688367,0.8880615246428586,,,
6.0,0.45059375,1.457235018970516,0.8880928105097389,,,
6.0,0.450900390625,1.4573887172648985,0.8881400266457504,,,
7.0,0.46276953125,1.4412506181768794,0.8866685034925058,,,
7.0,0.462828125,1.441228919877096,0.8866699217939336,,,
7.0,0.462671875,1.4417131433049957,0.886625023825937,,,
7.0,0.46298046875,1.4414052269652364,0.8866391986952057,,,
8.0,0.43437890625,1.4973918764500658,0.862667339565119,,,
8.0,0.43445703125,1.4974289457409773,0.8626504111082849,,,
9.0,0.401044921875,1.6247714136849185,0.8483571836970365,,,
9.0,0.40134375,1.6247506560659704,0.8483604829736611,,,
9.0,0.401212890625,1.624461910480092,0.8483505517289974,,,
9.0,0.401302734375,1.6244112002803826,0.8483593937440299,,,
,,,,0.7643705,,0.0
,,,,0.1696965,,0.0
,,,,0.038786,,0.0
,,,,0.960424,,0.0
,,,,0.330232,,0.0
,,,,0.8762365,,0.0
,,,,0.0,,0.0
,,,,0.8243375,,0.0
,,,,0.0,,0.0
,,,,0.6641955,,0.0
