epoch,acc,loss,auc,test_acc,test_auc,test_loss
0.0,0.708673828125,0.8311179306248464,0.9544466579907328,,,
0.0,0.708498046875,0.8315673501646409,0.9544199175766134,,,
0.0,0.708689453125,0.830901789948622,0.9544621434841076,,,
0.0,0.70855078125,0.8315117138701363,0.9544072040802164,,,
1.0,0.7308359375,0.7530151009810788,0.962097547708072,,,
1.0,0.7310859375,0.7527352469787347,0.9620993718799582,,,
1.0,0.73109765625,0.7524429283743147,0.9621240820571972,,,
1.0,0.731109375,0.7526946783059869,0.9621131966191636,,,
2.0,0.75038671875,0.7075044633053617,0.9660953757262472,,,
2.0,0.750376953125,0.7073573712026712,0.966101896501607,,,
2.0,0.750419921875,0.7072451136759643,0.9660952792611158,,,
2.0,0.750435546875,0.7071205968412546,0.9661026460301736,,,
3.0,0.753306640625,0.6950771018978358,0.9674611889445448,,,
3.0,0.75348828125,0.694925201448413,0.9674899914968644,,,
3.0,0.753375,0.6948935787588659,0.967489144582138,,,
3.0,0.753373046875,0.6948928438795049,0.9674877564766664,,,
4.0,0.763490234375,0.6672556674575367,0.9695649716688628,,,
4.0,0.76351953125,0.6669618915986552,0.9695799731322488,,,
4.0,0.7635078125,0.6669799907342686,0.9695727393587452,,,
4.0,0.7636640625,0.6669528520476785,0.969596429268355,,,
5.0,0.76861328125,0.653927561474361,0.9704945894256872,,,
5.0,0.76857421875,0.6540552911772759,0.9705014841706128,,,
5.0,0.768693359375,0.6543173358712809,0.9704962015631632,,,
5.0,0.768376953125,0.6546428246064588,0.97046564907133,,,
6.0,0.77128125,0.6441853286214126,0.971256118552298,,,
6.0,0.771248046875,0.6444042734978136,0.9712223488259198,,,
6.0,0.771291015625,0.6444907765183984,0.971205670540052,,,
6.0,0.77163671875,0.6438066483649099,0.9712797483222204,,,
7.0,0.775267578125,0.633806225712932,0.9719263803949232,,,
7.0,0.775146484375,0.6340982082387786,0.9718963228895507,,,
7.0,0.775212890625,0.6341131639688597,0.9719037208811436,,,
7.0,0.775232421875,0.6339268438265733,0.971914374871661,,,
8.0,0.7755546875,0.6337594960532709,0.9718962910098288,,,
8.0,0.77559765625,0.6339721801333427,0.9718881666442466,,,
8.0,0.775708984375,0.6334055561111473,0.971927541606991,,,
8.0,0.775669921875,0.6335442519773383,0.971907723675872,,,
9.0,0.7771796875,0.6294392438667457,0.9722600594015612,,,
9.0,0.777126953125,0.6296241920664482,0.9722287497086464,,,
9.0,0.777001953125,0.6298004425826967,0.9722053846384232,,,
9.0,0.77733203125,0.6288613580492436,0.972278478068826,,,
,,,,0.7980405,,0.0
,,,,0.6732945,,0.0
,,,,0.692445,,0.0
,,,,0.946958,,0.0
,,,,0.7792805,,0.0
,,,,0.9042465,,0.0
,,,,0.9491375,,0.0
,,,,0.713911,,0.0
,,,,0.5885605,,0.0
,,,,0.72024,,0.0
