epoch,acc,loss,auc
0.0,0.5013954465428937,0.6931548826933974,
1.0,0.4985495358514725,0.693206750007256,
2.0,0.5014454625480154,0.6931438261974477,
3.0,0.4984194942381562,0.6931485004223324,
4.0,0.5014104513444302,0.6931662259744372,
5.0,0.4986945822663252,0.6931482841473576,
6.0,0.5013454305377721,0.6931674752710307,
7.0,0.4985745438540332,0.6931678439786777,
8.0,0.501190380921895,0.693144897743379,
