epoch,acc,loss,auc
0.0,0.7919434218950064,0.4606240434071648,
1.0,0.7864216549295775,0.4619173333440209,
2.0,0.7964498639564661,0.4499750938230801,
3.0,0.7891475272087067,0.4619826377535536,
4.0,0.7996959026888605,0.4428572489744383,
5.0,0.7991457266325224,0.4480818042692561,
6.0,0.795379521446863,0.4483804714391846,
