epoch,acc,loss,auc,test_acc,test_auc,test_loss
0.0,0.5014204545454546,0.6931580375337725,,,,
1.0,0.4985195262483995,0.6933562567558959,,,,
2.0,0.501190380921895,0.6931461854136718,,,,
3.0,0.4985695422535211,0.6932802416984367,,,,
4.0,0.5012453985275288,0.6931457124252598,,,,
5.0,0.5011553697183099,0.6932723060021785,,,,
6.0,0.5014804737516005,0.6931436914747726,,,,
7.0,0.5017555617797695,0.6931423763857325,,,,
8.0,0.5014504641485276,0.6931433750953898,,,,
9.0,0.5013704385403329,0.6931439828374222,,,,
,,,,0.5000050000500005,,0.0
