epoch,acc,loss,auc
0.0,0.7998759603072984,0.439455243938089,
1.0,0.8016515284891165,0.4346414063765154,
2.0,0.8062379961587708,0.4320343953526417,
3.0,0.8118547935339309,0.4210339240894731,
4.0,0.8197723271446863,0.4099793141448541,
5.0,0.8196272807298336,0.4095368436659863,
6.0,0.8228233034571063,0.4057667672036076,
7.0,0.8276098351472471,0.3966791907885475,
8.0,0.828890244878361,0.3949640567215381,
9.0,0.8291253201024328,0.3951533803230333,
