epoch,acc,loss,auc,test_acc,test_auc,test_loss
0.0,0.45577880859375,1.295762144193901,,,,
1.0,0.45262451171875,1.5303399036055396,,,,
2.0,0.41794677734375,2.535864195896528,,,,
3.0,0.40498779296875,2.2857966408893544,,,,
4.0,0.614453125,0.7800407619243751,,,,
5.0,0.62383056640625,0.7869732746455681,,,,
6.0,0.63066650390625,0.7539217859505354,,,,
7.0,0.62292236328125,0.8264776629589605,,,,
8.0,0.62266357421875,0.8226919913769711,,,,
9.0,0.62306884765625,0.8318870926991395,,,,
,,,,0.6322713670083342,,0.0
