epoch,acc,loss,auc
0.0,0.90463623046875,0.234248855959875,
1.0,0.910859375,0.2224884478945183,
2.0,0.90740234375,0.2306242564624091,
3.0,0.91302734375,0.2104893008986033,
4.0,0.91739013671875,0.2032425485031874,
5.0,0.91468994140625,0.20584530057974057,
