epoch,acc,loss,auc,test_acc,test_auc,test_loss
0.0,0.91425537109375,0.2168549717382737,,,,
1.0,0.925380859375,0.1859787609215927,,,,
2.0,0.92567626953125,0.1826778555669045,,,,
3.0,0.92541748046875,0.1860467258653075,,,,
4.0,0.92734130859375,0.1795861501567733,,,,
5.0,0.9295703125,0.1761964748017389,,,,
6.0,0.927216796875,0.1783659010690839,,,,
7.0,0.9316357421875,0.1696604733959435,,,,
8.0,0.93279541015625,0.1671858796159866,,,,
9.0,0.9330029296875,0.1665098481230735,,,,
,,,,0.9340369654380333,,0.0
