epoch,acc,loss,auc,test_acc,test_auc,test_loss
0.0,0.92288818359375,0.1920479385937436,,,,
1.0,0.92734375,0.1820401930173398,,,,
2.0,0.9268310546875,0.1814673341654588,,,,
3.0,0.926982421875,0.1791952219505628,,,,
4.0,0.92856201171875,0.1756165199437404,,,,
5.0,0.92489013671875,0.1833064644547341,,,,
6.0,0.92681396484375,0.1812649541346824,,,,
7.0,0.93168701171875,0.1699259939275486,,,,
8.0,0.93239990234375,0.1680582285742269,,,,
9.0,0.93265380859375,0.1671362974033167,,,,
,,,,0.9336161723172582,,0.0
