epoch,acc,loss,auc,test_acc,test_auc,test_loss
0.0,0.92013916015625,0.2081275834715756,,,,
1.0,0.89908203125,0.3057488284820837,,,,
2.0,0.92322021484375,0.1870227601380725,,,,
3.0,0.92634033203125,0.1868654617897267,,,,
4.0,0.92650634765625,0.1850131488219701,,,,
5.0,0.92649169921875,0.1801759379548488,,,,
6.0,0.92608154296875,0.1820360978993226,,,,
7.0,0.93069091796875,0.171243727891904,,,,
8.0,0.93174560546875,0.1685623000999548,,,,
9.0,0.932587890625,0.1673562399210905,,,,
,,,,0.9335245879321483,,0.0
